what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1503961181574
error,log,,,"Problems occurred when invoking code from plug-in: ""com.altera.sbtgui.project"".",1503961182094
error,log,,,"java.lang.NullPointerException",1503961188924
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503961188984
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1503961188984
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1503961193294
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503961194684
error,log,,,"Unhandled event loop exception",1503961197995
error,log,,,"java.lang.NullPointerException",1503961199205
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503961199265
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1503961199275
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503961204335
error,log,,,"Unhandled event loop exception",1503961207485
error,log,,,"Unhandled event loop exception",1503961208215
error,log,,,"java.lang.NullPointerException",1503961209185
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503961209235
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1503961209245
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503961218115
error,log,,,"java.lang.NullPointerException",1503961222665
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503961222705
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1503961222715
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503961227805
error,log,,,"Project A1PROJECT is closed",1503961227805
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503961230795
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503961235185
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503961239825
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1503961240575
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1503961244795
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1503961245765
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1503961250408
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1503961258168
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1503961263578
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503961274758
error,log,,,"java.lang.NullPointerException",1503961294858
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503961294878
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1503961294878
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503961303919
error,log,,,"Unhandled event loop exception",1503961321079
started,bundle,org.eclipse.cdt.managedbuilder.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.ui",1503961329329
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools",1503961335119
started,bundle,org.eclipse.core.externaltools,1.0.100.v20111007_r372,"org.eclipse.core.externaltools",1503961335179
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503961340749
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1503961340759
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1503961350930
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1503961351930
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1503961356582
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1503961370882
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1503961458494
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1503961476164
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1503961497505
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1503961498485
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1503961499185
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503961545187
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503961649867
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1503961671057
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1503961674547
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503961676918
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503961680472
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1503961682727
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1503961684657
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503961701301
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503961704034
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1503961720194
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503961721044
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503961740277
error,log,,,"Unable to validate connection settings.",1503961743138
error,log,,,"Unable to validate connection settings.",1503961743148
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503961743168
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503961754846
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503961756486
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503961779400
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1503961795738
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1503961796838
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1503961799849
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1503961843830
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1503961886699
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1503962020187
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1503962028821
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503962030773
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503962048113
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1503962070814
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1503962082544
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1503962099164
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1503962102696
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1503962123557
error,log,,,"Unable to validate connection settings.",1503962124057
error,log,,,"Unable to validate connection settings.",1503962124067
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503962124087
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503962126887
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503962127959
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503962139079
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1503962140209
error,log,,,"Unable to validate connection settings.",1503962154506
error,log,,,"Unable to validate connection settings.",1503962154526
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503962154526
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503962154606
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503962157120
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503962160525
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503962165489
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503962173889
error,log,,,"Unable to validate connection settings.",1503962188560
error,log,,,"Unable to validate connection settings.",1503962188580
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503962188590
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503962201247
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503962202308
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503962202408
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1503962204328
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503962204608
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503962212100
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1503962213680
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503962216360
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503962220330
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503962229580
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503962229610
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503962232960
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503962236550
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1503962236560
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1503962245111
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1503962246001
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1503962250603
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1503962264934
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1503962269915
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503962270763
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1503962286008
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503962286888
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1503962286888
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1503962291981
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1503962345227
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1503962380844
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1503962382364
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1503962394618
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1503962404446
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503962405176
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1503962420626
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503962421476
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1503962421476
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1503962426050
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1503962495054
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1503962533431
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1503962550035
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1503962550865
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1503962554858
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1503962581909
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1503962593701
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1503962603550
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1503962656942
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1503962657652
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1503962690747
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1503962713701
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1503962715851
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1503962721121
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1503962722641
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1503962726553
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1503962728263
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1503962757207
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503962758037
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503962768001
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1503962789568
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503962804209
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503962804329
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503962806740
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503962806933
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1503962818757
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503962819747
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1503962834730
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503962835521
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1503962835521
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, --sidp=0x10110b0, //uoa.auckland.ac.nz/engdfs/Home/myep112/Downloads/303Assignments/software/a1projectagain/a1projectagain.elf] return code: 134",1503962842685
error,log,,,"Downloading ELF Process failed",1503962842695
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503962842725
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503962846901
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1503962847341
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503962848351
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503962860182
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1503962870035
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1503962872358
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=0x10110b0] return code: 4, 'other error'",1503962873268
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1503962879118
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1503962880343
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503962890132
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503962891302
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503962891412
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1503962892072
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1503962892072
stopped,bundle,com.altera.debug.cdi.gdb.plugin,13.0.0.156,"com.altera.debug.cdi.gdb.plugin",1503962892072
stopped,bundle,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch",1503962892072
stopped,bundle,com.altera.sbtgui.ui,13.0.0.156,"com.altera.sbtgui.ui",1503962892072
stopped,bundle,com.altera.sbtgui.project,13.0.0.156,"com.altera.sbtgui.project",1503962892072
