what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1503965613996
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503965614816
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1503965630747
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503965630767
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1503965630787
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1503965663777
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1503965665447
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1503965666877
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1503965752140
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1503965770372
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1503965826324
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1503965897281
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503965898351
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1503965914827
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503965915707
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1503965915707
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1503965920219
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503965924409
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503965977375
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1503965977405
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1503965982796
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1503965998055
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1503966009746
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1503966057244
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503966058604
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1503966075103
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503966075963
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1503966075963
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1503966080566
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503966113514
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503966132404
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1503966146222
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1503966148894
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1503966154504
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1503966171555
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503966176535
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1503966192667
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503966193499
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1503966193499
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1503966198081
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503966207653
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503966231505
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1503966231535
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1503966268185
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1503966271765
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503966278866
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1503966293089
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503966293970
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1503966293980
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1503966298502
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503966302840
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503966406081
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503966406101
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503966504051
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1503966504081
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1503966508831
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1503966510521
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1503966566702
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1503966569362
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1503966604994
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1503966626297
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1503966632638
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1503966638668
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1503966642678
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503966649172
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503966652852
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1503966661792
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1503966664096
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=0x10110b0] return code: 4, 'other error'",1503966665016
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, --sidp=0x10110b0, //uoa.auckland.ac.nz/engdfs/Home/myep112/Downloads/303Assignments/software/a1projectagain/a1projectagain.elf] return code: 4, 'other error'",1503966668078
error,log,,,"Downloading ELF Process failed",1503966668118
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503966668128
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503966671199
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503966672949
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503966681122
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1503966681162
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503966684955
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503966695037
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503966697040
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503966698431
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503966699891
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503966701361
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503966705491
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1503966711641
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503966712471
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1503966712471
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1503966717083
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1503966747102
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503966753616
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1503966777558
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503966777578
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1503966777598
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503966789619
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1503966807539
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503966807559
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503966810099
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503966811209
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1503966811249
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1503966816939
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503966823850
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503966825630
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503966829675
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503966844557
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503966910524
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1503966925426
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503966925446
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1503966925466
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503966951888
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503966952848
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1503966952948
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503966952948
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1503966957698
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1503966962359
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503966973228
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503966976459
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1503966976499
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503966987655
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503966989315
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1503966991175
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1503966993285
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1503966994896
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1503966994916
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1503966995766
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1503966998438
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1503966998799
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1503967001460
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, --sidp=0x10110b0, //uoa.auckland.ac.nz/engdfs/Home/myep112/Downloads/303Assignments/software/a1projectagain/a1projectagain.elf] return code: 134",1503967002572
error,log,,,"Downloading ELF Process failed",1503967002582
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503967002622
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503967005462
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503967006352
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503967012302
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1503967025052
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1503967031923
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1503967050834
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503967054284
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1503967067973
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503967068864
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1503967068874
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1503967073366
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1503967099072
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1503967150375
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1503967152005
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1503967158045
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1503967165929
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1503967178840
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1503967183530
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503967184820
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503967198627
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1503967201167
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1503967201997
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1503967206574
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1503967206644
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503967213997
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1503967220447
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503967220477
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1503967220497
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1503967233772
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503967237142
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503967237942
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1503967237972
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1503967302320
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503967362558
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1503967362568
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503967379070
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1503967407007
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.smartEnter",1503967408317
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1503967408807
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1503967412737
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503967413857
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503967416487
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503967433932
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503967439882
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1503967523484
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1503967523494
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1503967523494
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1503967523494
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1503967523494
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1503967523494
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1503967523504
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1503967523504
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1503967523504
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1503967523504
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1503967523504
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1503967523504
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1503967523514
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1503967523514
